교습형태,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교습소명,교습소주소,분야구분,교습계열,교습과정,2016(1),2016(2),2016(3),2016(4),2016(5),2016(6),2016(7),2016(8),2016(9),2016(10),2016(11),2016(12),2017(1),2017(2),2017(3),2017(4),2017(5),2017(6),2017(7),2017(8),2017(9),2017(10),2017(11),2017(12),2018(1),2018(2),2018(3),2018(4),2018(5),2018(6),2018(7),2018(8),2018(9),2018(10),2018(11),2018(12)
선화음악교습소,서울특별시 동작구 사당로17길 83  (사당동),예능(대),예능(중),음악," 3,909,000 "," 6,506,000 "," 1,223,000 "," 6,561,000 "," 4,317,000 "," 5,075,000 "," 6,347,000 "," 3,537,000 "," 4,450,000 "," 2,322,000 "," 1,272,000 "," 6,016,000 "," 6,409,000 "," 6,052,000 "," 3,322,000 "," 3,638,000 "," 1,179,000 "," 3,990,000 "," 545,000 "," 6,045,000 "," 2,173,000 "," 6,871,000 "," 2,655,000 "," 2,140,000 "," 5,727,000 "," 6,866,000 "," 5,834,000 "," 2,343,000 "," 4,476,000 "," 5,984,000 "," 3,130,000 "," 763,000 "," 1,373,000 "," 3,526,000 "," 2,993,000 "," 2,305,000 "
선화음악교습소,서울특별시 동작구 사당로17길 83  (사당동),예능(대),예능(중),음악," 4,708,000 "," 4,135,000 "," 2,130,000 "," 5,089,000 "," 899,000 "," 1,491,000 "," 4,711,000 "," 3,210,000 "," 211,000 "," 6,333,000 "," 5,096,000 "," 3,943,000 "," 377,000 "," 6,683,000 "," 1,924,000 "," 2,298,000 "," 6,406,000 "," 6,232,000 "," 2,241,000 "," 752,000 "," 1,421,000 "," 502,000 "," 2,994,000 "," 5,548,000 "," 5,178,000 "," 1,729,000 "," 4,646,000 "," 4,986,000 "," 624,000 "," 3,221,000 "," 4,342,000 "," 6,164,000 "," 1,082,000 "," 498,000 "," 6,780,000 "," 5,158,000 "
선화음악교습소,서울특별시 동작구 사당로17길 83  (사당동),예능(대),예능(중),음악," 6,814,000 "," 150,000 "," 5,896,000 "," 2,767,000 "," 6,790,000 "," 464,000 "," 5,262,000 "," 3,753,000 "," 2,029,000 "," 524,000 "," 2,821,000 "," 4,399,000 "," 5,773,000 "," 2,977,000 "," 1,091,000 "," 5,694,000 "," 3,399,000 "," 4,942,000 "," 4,806,000 "," 4,073,000 "," 2,613,000 "," 2,968,000 "," 6,559,000 "," 2,079,000 "," 6,256,000 "," 1,545,000 "," 2,473,000 "," 2,119,000 "," 5,402,000 "," 2,272,000 "," 6,209,000 "," 5,008,000 "," 5,987,000 "," 2,294,000 "," 400,000 "," 1,852,000 "
행복앤미술교습소,"서울특별시 관악구 관악로11길 17 , 2층 (봉천동, 연빌딩)",예능(대),예능(중),미술," 2,479,000 "," 6,076,000 "," 2,740,000 "," 5,763,000 "," 5,238,000 "," 3,249,000 "," 4,673,000 "," 6,070,000 "," 1,948,000 "," 1,784,000 "," 5,879,000 "," 6,736,000 "," 2,321,000 "," 1,366,000 "," 3,693,000 "," 2,462,000 "," 617,000 "," 2,372,000 "," 3,393,000 "," 5,329,000 "," 2,871,000 "," 2,970,000 "," 5,110,000 "," 6,366,000 "," 2,156,000 "," 1,451,000 "," 4,547,000 "," 654,000 "," 6,535,000 "," 1,309,000 "," 6,684,000 "," 4,360,000 "," 172,000 "," 851,000 "," 5,224,000 "," 2,066,000 "
행복앤미술교습소,"서울특별시 관악구 관악로11길 17 , 2층 (봉천동, 연빌딩)",예능(대),예능(중),미술," 4,377,000 "," 5,326,000 "," 1,673,000 "," 1,029,000 "," 1,210,000 "," 5,740,000 "," 3,719,000 "," 4,167,000 "," 6,930,000 "," 3,105,000 "," 1,068,000 "," 981,000 "," 6,158,000 "," 2,522,000 "," 4,097,000 "," 2,582,000 "," 2,618,000 "," 3,493,000 "," 5,159,000 "," 930,000 "," 4,061,000 "," 5,201,000 "," 2,376,000 "," 5,012,000 "," 6,681,000 "," 1,048,000 "," 6,128,000 "," 6,559,000 "," 6,537,000 "," 6,534,000 "," 5,076,000 "," 6,249,000 "," 6,767,000 "," 479,000 "," 5,191,000 "," 5,930,000 "
행복앤미술교습소,"서울특별시 관악구 관악로11길 17 , 2층 (봉천동, 연빌딩)",예능(대),예능(중),미술," 4,043,000 "," 4,324,000 "," 3,360,000 "," 4,472,000 "," 2,110,000 "," 442,000 "," 4,698,000 "," 4,604,000 "," 4,217,000 "," 6,045,000 "," 945,000 "," 6,755,000 "," 641,000 "," 4,242,000 "," 4,083,000 "," 3,362,000 "," 6,656,000 "," 4,106,000 "," 6,385,000 "," 5,326,000 "," 6,729,000 "," 6,910,000 "," 6,841,000 "," 2,120,000 "," 1,643,000 "," 6,902,000 "," 3,911,000 "," 5,981,000 "," 6,573,000 "," 5,123,000 "," 5,129,000 "," 757,000 "," 638,000 "," 3,165,000 "," 746,000 "," 3,338,000 "
이화뮤직음악교습소,"서울특별시 동작구 상도로53길 6 , 순현빌딩 5층 (상도동,순현빌딩)",예능(대),예능(중),음악," 6,922,000 "," 993,000 "," 1,280,000 "," 5,532,000 "," 2,576,000 "," 5,356,000 "," 4,718,000 "," 4,301,000 "," 3,517,000 "," 315,000 "," 819,000 "," 1,745,000 "," 441,000 "," 1,730,000 "," 3,546,000 "," 1,018,000 "," 2,512,000 "," 4,572,000 "," 397,000 "," 1,915,000 "," 902,000 "," 3,957,000 "," 2,753,000 "," 4,844,000 "," 2,170,000 "," 6,676,000 "," 6,311,000 "," 124,000 "," 4,543,000 "," 6,107,000 "," 2,849,000 "," 5,918,000 "," 1,687,000 "," 149,000 "," 5,834,000 "," 789,000 "
이화뮤직음악교습소,"서울특별시 동작구 상도로53길 6 , 순현빌딩 5층 (상도동,순현빌딩)",예능(대),예능(중),음악," 3,925,000 "," 4,741,000 "," 5,917,000 "," 4,373,000 "," 2,021,000 "," 6,659,000 "," 4,728,000 "," 6,050,000 "," 1,742,000 "," 4,782,000 "," 124,000 "," 4,965,000 "," 3,343,000 "," 2,462,000 "," 2,423,000 "," 2,178,000 "," 4,390,000 "," 1,353,000 "," 6,703,000 "," 3,502,000 "," 1,825,000 "," 6,274,000 "," 6,778,000 "," 4,490,000 "," 4,682,000 "," 3,653,000 "," 6,958,000 "," 6,569,000 "," 6,067,000 "," 4,073,000 "," 576,000 "," 5,007,000 "," 487,000 "," 4,535,000 "," 4,962,000 "," 5,757,000 "
이화뮤직음악교습소,"서울특별시 동작구 상도로53길 6 , 순현빌딩 5층 (상도동,순현빌딩)",예능(대),예능(중),음악," 3,150,000 "," 5,837,000 "," 1,884,000 "," 5,514,000 "," 896,000 "," 5,734,000 "," 962,000 "," 5,163,000 "," 5,934,000 "," 1,038,000 "," 6,262,000 "," 2,183,000 "," 4,257,000 "," 476,000 "," 5,152,000 "," 4,447,000 "," 1,671,000 "," 6,393,000 "," 6,446,000 "," 1,384,000 "," 5,420,000 "," 1,441,000 "," 5,707,000 "," 2,833,000 "," 5,640,000 "," 4,956,000 "," 3,782,000 "," 4,566,000 "," 4,505,000 "," 715,000 "," 2,907,000 "," 3,422,000 "," 3,604,000 "," 5,190,000 "," 1,690,000 "," 5,176,000 "
이화뮤직음악교습소,"서울특별시 동작구 상도로53길 6 , 순현빌딩 5층 (상도동,순현빌딩)",예능(대),예능(중),음악," 6,358,000 "," 302,000 "," 6,202,000 "," 179,000 "," 6,217,000 "," 4,119,000 "," 1,592,000 "," 2,359,000 "," 1,626,000 "," 3,194,000 "," 6,865,000 "," 5,888,000 "," 958,000 "," 6,723,000 "," 3,233,000 "," 452,000 "," 4,720,000 "," 698,000 "," 3,413,000 "," 3,115,000 "," 4,104,000 "," 4,318,000 "," 455,000 "," 5,360,000 "," 2,460,000 "," 3,202,000 "," 5,394,000 "," 4,563,000 "," 4,340,000 "," 6,201,000 "," 5,663,000 "," 1,939,000 "," 4,198,000 "," 3,935,000 "," 1,260,000 "," 3,680,000 "
이화뮤직음악교습소,"서울특별시 동작구 상도로53길 6 , 순현빌딩 5층 (상도동,순현빌딩)",예능(대),예능(중),음악," 1,141,000 "," 1,478,000 "," 4,173,000 "," 1,202,000 "," 4,708,000 "," 4,191,000 "," 712,000 "," 681,000 "," 4,756,000 "," 6,696,000 "," 6,597,000 "," 2,382,000 "," 2,025,000 "," 4,422,000 "," 3,914,000 "," 6,348,000 "," 5,582,000 "," 109,000 "," 5,844,000 "," 2,199,000 "," 6,912,000 "," 4,939,000 "," 6,975,000 "," 5,725,000 "," 1,244,000 "," 2,465,000 "," 6,965,000 "," 6,579,000 "," 1,401,000 "," 5,695,000 "," 5,273,000 "," 814,000 "," 646,000 "," 6,835,000 "," 5,963,000 "," 2,793,000 "
이화뮤직음악교습소,"서울특별시 동작구 상도로53길 6 , 순현빌딩 5층 (상도동,순현빌딩)",예능(대),예능(중),음악," 6,473,000 "," 3,520,000 "," 2,928,000 "," 4,967,000 "," 1,384,000 "," 4,407,000 "," 6,129,000 "," 3,784,000 "," 1,463,000 "," 3,129,000 "," 5,454,000 "," 5,878,000 "," 1,423,000 "," 1,936,000 "," 289,000 "," 6,458,000 "," 5,434,000 "," 5,949,000 "," 6,091,000 "," 1,876,000 "," 1,075,000 "," 635,000 "," 3,653,000 "," 2,460,000 "," 6,217,000 "," 1,875,000 "," 2,524,000 "," 5,657,000 "," 2,064,000 "," 5,628,000 "," 1,059,000 "," 1,222,000 "," 1,651,000 "," 5,965,000 "," 5,986,000 "," 4,845,000 "
이화뮤직음악교습소,"서울특별시 동작구 상도로53길 6 , 순현빌딩 5층 (상도동,순현빌딩)",예능(대),예능(중),음악," 5,552,000 "," 5,172,000 "," 4,302,000 "," 1,038,000 "," 1,010,000 "," 5,049,000 "," 4,108,000 "," 4,412,000 "," 3,995,000 "," 2,078,000 "," 2,627,000 "," 752,000 "," 4,898,000 "," 3,853,000 "," 361,000 "," 6,682,000 "," 3,148,000 "," 433,000 "," 3,840,000 "," 6,613,000 "," 1,186,000 "," 4,644,000 "," 2,062,000 "," 5,740,000 "," 1,476,000 "," 2,872,000 "," 1,253,000 "," 2,159,000 "," 1,748,000 "," 6,025,000 "," 5,142,000 "," 5,106,000 "," 5,365,000 "," 4,639,000 "," 403,000 "," 3,729,000 "
해법영어은천중앙영어교습소,"서울특별시 관악구 은천로 95 , 벽산블루밍상가 501동 407호 (봉천동)",입시.검정 및 보습,보통교과,보습," 2,681,000 "," 3,116,000 "," 4,023,000 "," 1,812,000 "," 2,073,000 "," 2,644,000 "," 3,616,000 "," 4,140,000 "," 5,368,000 "," 4,710,000 "," 3,012,000 "," 1,027,000 "," 3,293,000 "," 1,498,000 "," 585,000 "," 5,535,000 "," 2,986,000 "," 2,923,000 "," 2,356,000 "," 4,148,000 "," 3,453,000 "," 6,820,000 "," 4,929,000 "," 3,943,000 "," 6,865,000 "," 667,000 "," 1,056,000 "," 2,305,000 "," 2,990,000 "," 6,575,000 "," 1,051,000 "," 3,468,000 "," 2,231,000 "," 1,952,000 "," 4,683,000 "," 6,435,000 "
해법영어은천중앙영어교습소,"서울특별시 관악구 은천로 95 , 벽산블루밍상가 501동 407호 (봉천동)",입시.검정 및 보습,보통교과,보습," 6,920,000 "," 5,655,000 "," 267,000 "," 3,174,000 "," 2,386,000 "," 2,333,000 "," 1,841,000 "," 4,592,000 "," 177,000 "," 3,443,000 "," 6,252,000 "," 4,998,000 "," 5,434,000 "," 6,752,000 "," 5,668,000 "," 2,952,000 "," 2,771,000 "," 2,575,000 "," 1,323,000 "," 1,883,000 "," 6,755,000 "," 838,000 "," 391,000 "," 2,575,000 "," 1,961,000 "," 626,000 "," 4,040,000 "," 5,979,000 "," 3,802,000 "," 4,923,000 "," 6,119,000 "," 1,309,000 "," 5,851,000 "," 673,000 "," 6,203,000 "," 3,649,000 "
행복한미술교습소,서울특별시 동작구 사당로9가길 82 대아아파트 상가110호 (사당동),예능(대),예능(중),음악," 1,585,000 "," 3,587,000 "," 1,086,000 "," 2,161,000 "," 385,000 "," 1,666,000 "," 6,850,000 "," 5,407,000 "," 1,430,000 "," 5,825,000 "," 2,941,000 "," 5,965,000 "," 5,625,000 "," 4,308,000 "," 4,056,000 "," 6,306,000 "," 482,000 "," 5,070,000 "," 1,424,000 "," 6,544,000 "," 648,000 "," 2,476,000 "," 5,820,000 "," 1,523,000 "," 2,955,000 "," 1,206,000 "," 5,639,000 "," 5,970,000 "," 6,572,000 "," 4,441,000 "," 5,396,000 "," 5,732,000 "," 4,395,000 "," 1,136,000 "," 3,473,000 "," 5,031,000 "
행복한미술교습소,서울특별시 동작구 사당로9가길 82 대아아파트 상가110호 (사당동),예능(대),예능(중),음악," 1,841,000 "," 3,428,000 "," 937,000 "," 5,471,000 "," 3,710,000 "," 3,232,000 "," 617,000 "," 256,000 "," 5,754,000 "," 4,295,000 "," 5,455,000 "," 6,661,000 "," 2,311,000 "," 4,748,000 "," 327,000 "," 375,000 "," 5,794,000 "," 1,726,000 "," 6,629,000 "," 1,272,000 "," 4,203,000 "," 4,264,000 "," 6,566,000 "," 4,220,000 "," 6,934,000 "," 2,634,000 "," 5,899,000 "," 4,523,000 "," 4,728,000 "," 6,305,000 "," 2,198,000 "," 5,984,000 "," 3,547,000 "," 4,492,000 "," 4,094,000 "," 3,494,000 "
행복한미술교습소,서울특별시 동작구 사당로9가길 82 대아아파트 상가110호 (사당동),예능(대),예능(중),음악," 5,355,000 "," 2,562,000 "," 6,808,000 "," 6,134,000 "," 3,354,000 "," 5,612,000 "," 1,653,000 "," 5,926,000 "," 6,218,000 "," 4,518,000 "," 1,964,000 "," 3,440,000 "," 5,523,000 "," 535,000 "," 3,790,000 "," 3,421,000 "," 4,901,000 "," 4,392,000 "," 6,274,000 "," 1,132,000 "," 4,289,000 "," 1,248,000 "," 6,514,000 "," 3,362,000 "," 3,226,000 "," 332,000 "," 5,567,000 "," 3,840,000 "," 1,168,000 "," 6,999,000 "," 4,400,000 "," 2,773,000 "," 4,410,000 "," 3,686,000 "," 1,082,000 "," 5,971,000 "
행복한미술교습소,서울특별시 동작구 사당로9가길 82 대아아파트 상가110호 (사당동),예능(대),예능(중),음악," 3,951,000 "," 4,477,000 "," 2,318,000 "," 2,233,000 "," 4,535,000 "," 3,717,000 "," 4,471,000 "," 4,348,000 "," 6,636,000 "," 2,198,000 "," 3,868,000 "," 6,297,000 "," 4,891,000 "," 1,203,000 "," 6,834,000 "," 5,165,000 "," 3,924,000 "," 5,056,000 "," 5,222,000 "," 6,507,000 "," 4,807,000 "," 2,329,000 "," 3,206,000 "," 3,294,000 "," 2,623,000 "," 1,968,000 "," 5,164,000 "," 1,625,000 "," 4,727,000 "," 4,280,000 "," 6,317,000 "," 6,359,000 "," 3,829,000 "," 1,074,000 "," 3,008,000 "," 2,095,000 "
행복한미술교습소,서울특별시 동작구 사당로9가길 82 대아아파트 상가110호 (사당동),예능(대),예능(중),음악," 2,794,000 "," 3,442,000 "," 6,249,000 "," 6,831,000 "," 989,000 "," 199,000 "," 6,484,000 "," 4,151,000 "," 760,000 "," 4,515,000 "," 757,000 "," 6,849,000 "," 1,677,000 "," 2,131,000 "," 1,898,000 "," 2,901,000 "," 953,000 "," 3,322,000 "," 6,071,000 "," 6,422,000 "," 5,318,000 "," 1,755,000 "," 4,745,000 "," 431,000 "," 6,750,000 "," 3,162,000 "," 5,468,000 "," 4,181,000 "," 1,982,000 "," 580,000 "," 2,570,000 "," 5,670,000 "," 4,539,000 "," 1,872,000 "," 2,401,000 "," 3,788,000 "
노기현논술국어교습소,서울특별시 동작구 사당로17길8 대림아파트상가A동4층405-2호(사당동),입시.검정 및 보습,보통교과,보습," 541,000 "," 1,262,000 "," 6,085,000 "," 4,375,000 "," 4,900,000 "," 6,260,000 "," 4,792,000 "," 2,654,000 "," 418,000 "," 5,544,000 "," 3,091,000 "," 2,685,000 "," 6,466,000 "," 6,449,000 "," 5,950,000 "," 4,827,000 "," 4,570,000 "," 1,409,000 "," 6,010,000 "," 2,668,000 "," 2,930,000 "," 1,388,000 "," 3,497,000 "," 4,407,000 "," 6,032,000 "," 2,405,000 "," 1,492,000 "," 5,735,000 "," 2,041,000 "," 5,820,000 "," 760,000 "," 1,087,000 "," 4,975,000 "," 6,144,000 "," 6,503,000 "," 1,900,000 "
노기현논술국어교습소,서울특별시 동작구 사당로17길8 대림아파트상가A동4층405-2호(사당동),입시.검정 및 보습,보통교과,보습," 5,471,000 "," 3,625,000 "," 5,096,000 "," 6,384,000 "," 5,710,000 "," 5,315,000 "," 5,419,000 "," 5,320,000 "," 2,406,000 "," 2,936,000 "," 1,151,000 "," 2,692,000 "," 4,975,000 "," 5,192,000 "," 6,903,000 "," 5,156,000 "," 584,000 "," 4,783,000 "," 4,034,000 "," 5,696,000 "," 4,109,000 "," 2,919,000 "," 1,113,000 "," 4,012,000 "," 4,492,000 "," 1,220,000 "," 306,000 "," 6,484,000 "," 3,386,000 "," 1,631,000 "," 5,451,000 "," 4,401,000 "," 3,059,000 "," 4,759,000 "," 705,000 "," 5,727,000 "
장수네수학교습소,"서울특별시 동작구 동작대로29길110 신동아아파트상가208호(사당동,신동아아파트)",입시.검정 및 보습,보통교과,보습," 4,090,000 "," 3,478,000 "," 294,000 "," 5,840,000 "," 6,660,000 "," 6,424,000 "," 4,122,000 "," 1,994,000 "," 228,000 "," 2,630,000 "," 6,894,000 "," 998,000 "," 1,229,000 "," 4,496,000 "," 2,183,000 "," 6,458,000 "," 1,376,000 "," 471,000 "," 4,850,000 "," 2,949,000 "," 1,859,000 "," 5,993,000 "," 2,563,000 "," 6,333,000 "," 1,041,000 "," 368,000 "," 826,000 "," 2,630,000 "," 4,208,000 "," 3,947,000 "," 5,595,000 "," 6,761,000 "," 181,000 "," 675,000 "," 5,586,000 "," 1,091,000 "
장수네수학교습소,"서울특별시 동작구 동작대로29길110 신동아아파트상가208호(사당동,신동아아파트)",입시.검정 및 보습,보통교과,보습," 2,264,000 "," 6,208,000 "," 1,053,000 "," 571,000 "," 3,995,000 "," 287,000 "," 6,943,000 "," 6,136,000 "," 4,020,000 "," 2,891,000 "," 1,262,000 "," 2,506,000 "," 3,004,000 "," 4,658,000 "," 5,230,000 "," 1,602,000 "," 6,288,000 "," 2,259,000 "," 2,883,000 "," 3,221,000 "," 3,963,000 "," 6,721,000 "," 1,452,000 "," 1,475,000 "," 4,676,000 "," 4,097,000 "," 3,542,000 "," 1,040,000 "," 6,894,000 "," 3,608,000 "," 2,522,000 "," 3,982,000 "," 6,906,000 "," 3,616,000 "," 4,921,000 "," 5,509,000 "
장수네수학교습소,"서울특별시 동작구 동작대로29길110 신동아아파트상가208호(사당동,신동아아파트)",입시.검정 및 보습,보통교과,보습," 4,328,000 "," 2,992,000 "," 5,447,000 "," 6,950,000 "," 627,000 "," 2,714,000 "," 6,434,000 "," 3,679,000 "," 697,000 "," 2,006,000 "," 2,750,000 "," 1,759,000 "," 1,330,000 "," 5,018,000 "," 6,102,000 "," 6,999,000 "," 5,688,000 "," 2,505,000 "," 4,869,000 "," 1,030,000 "," 2,242,000 "," 377,000 "," 2,503,000 "," 3,254,000 "," 3,272,000 "," 4,145,000 "," 3,946,000 "," 3,737,000 "," 4,217,000 "," 3,126,000 "," 4,281,000 "," 6,343,000 "," 1,575,000 "," 516,000 "," 5,539,000 "," 6,202,000 "
장수네수학교습소,"서울특별시 동작구 동작대로29길110 신동아아파트상가208호(사당동,신동아아파트)",입시.검정 및 보습,보통교과,보습," 363,000 "," 3,941,000 "," 5,221,000 "," 4,573,000 "," 1,924,000 "," 5,620,000 "," 2,959,000 "," 4,843,000 "," 3,461,000 "," 651,000 "," 2,621,000 "," 6,159,000 "," 696,000 "," 2,553,000 "," 4,246,000 "," 1,855,000 "," 1,916,000 "," 2,861,000 "," 4,589,000 "," 198,000 "," 6,252,000 "," 4,565,000 "," 3,377,000 "," 2,789,000 "," 3,152,000 "," 3,389,000 "," 4,354,000 "," 2,903,000 "," 3,598,000 "," 3,306,000 "," 5,048,000 "," 918,000 "," 5,310,000 "," 3,935,000 "," 2,489,000 "," 6,367,000 "
장수네수학교습소,"서울특별시 동작구 동작대로29길110 신동아아파트상가208호(사당동,신동아아파트)",입시.검정 및 보습,보통교과,보습," 4,771,000 "," 2,694,000 "," 4,433,000 "," 2,744,000 "," 3,375,000 "," 1,941,000 "," 5,252,000 "," 2,868,000 "," 5,687,000 "," 857,000 "," 6,737,000 "," 2,766,000 "," 350,000 "," 6,976,000 "," 3,953,000 "," 4,928,000 "," 638,000 "," 2,140,000 "," 1,027,000 "," 4,766,000 "," 4,747,000 "," 1,790,000 "," 3,580,000 "," 6,701,000 "," 4,587,000 "," 2,958,000 "," 3,934,000 "," 5,535,000 "," 4,545,000 "," 1,650,000 "," 2,832,000 "," 4,780,000 "," 3,432,000 "," 983,000 "," 2,886,000 "," 4,999,000 "
장수네수학교습소,"서울특별시 동작구 동작대로29길110 신동아아파트상가208호(사당동,신동아아파트)",입시.검정 및 보습,보통교과,보습," 6,319,000 "," 5,192,000 "," 5,495,000 "," 5,195,000 "," 3,392,000 "," 6,963,000 "," 5,090,000 "," 3,114,000 "," 2,019,000 "," 1,769,000 "," 1,162,000 "," 719,000 "," 858,000 "," 4,651,000 "," 4,194,000 "," 3,720,000 "," 5,625,000 "," 1,354,000 "," 1,847,000 "," 4,164,000 "," 4,236,000 "," 1,282,000 "," 6,842,000 "," 1,427,000 "," 1,228,000 "," 1,738,000 "," 5,997,000 "," 1,309,000 "," 193,000 "," 4,602,000 "," 1,787,000 "," 2,867,000 "," 1,029,000 "," 1,490,000 "," 5,157,000 "," 1,240,000 "
푸른피아노교습소,서울특별시 관악구 낙성대역길 35 2층 (봉천동),예능(대),예능(중),음악," 3,702,000 "," 5,056,000 "," 6,433,000 "," 2,492,000 "," 874,000 "," 2,568,000 "," 1,538,000 "," 4,499,000 "," 3,292,000 "," 4,206,000 "," 2,640,000 "," 2,745,000 "," 2,265,000 "," 2,551,000 "," 4,482,000 "," 5,099,000 "," 4,081,000 "," 5,556,000 "," 2,943,000 "," 2,704,000 "," 1,833,000 "," 6,600,000 "," 2,817,000 "," 6,530,000 "," 5,628,000 "," 2,618,000 "," 6,062,000 "," 5,245,000 "," 3,395,000 "," 3,976,000 "," 5,587,000 "," 5,485,000 "," 4,609,000 "," 5,321,000 "," 4,536,000 "," 3,719,000 "
푸른피아노교습소,서울특별시 관악구 낙성대역길 35 2층 (봉천동),예능(대),예능(중),음악," 6,146,000 "," 2,118,000 "," 1,178,000 "," 3,578,000 "," 3,474,000 "," 1,507,000 "," 3,319,000 "," 2,672,000 "," 1,875,000 "," 5,838,000 "," 2,901,000 "," 6,869,000 "," 3,652,000 "," 5,675,000 "," 3,887,000 "," 5,547,000 "," 4,581,000 "," 2,239,000 "," 5,456,000 "," 1,681,000 "," 4,306,000 "," 6,731,000 "," 2,436,000 "," 3,615,000 "," 3,115,000 "," 729,000 "," 4,635,000 "," 5,065,000 "," 6,186,000 "," 788,000 "," 6,909,000 "," 6,443,000 "," 6,872,000 "," 3,156,000 "," 3,989,000 "," 5,963,000 "
푸른피아노교습소,서울특별시 관악구 낙성대역길 35 2층 (봉천동),예능(대),예능(중),음악," 2,365,000 "," 1,152,000 "," 1,355,000 "," 2,920,000 "," 2,731,000 "," 6,493,000 "," 3,904,000 "," 5,286,000 "," 1,506,000 "," 1,569,000 "," 3,834,000 "," 3,717,000 "," 1,019,000 "," 451,000 "," 2,354,000 "," 5,397,000 "," 6,913,000 "," 3,811,000 "," 6,646,000 "," 1,111,000 "," 3,027,000 "," 2,153,000 "," 4,323,000 "," 4,904,000 "," 777,000 "," 1,681,000 "," 2,673,000 "," 4,371,000 "," 3,004,000 "," 3,911,000 "," 6,176,000 "," 1,855,000 "," 1,408,000 "," 4,939,000 "," 6,456,000 "," 803,000 "
관악한솔주니어랩영어교습소,서울특별시 관악구 관악로37길 15  (봉천동),입시.검정 및 보습,보통교과,보습," 1,533,000 "," 2,544,000 "," 4,839,000 "," 1,291,000 "," 6,190,000 "," 6,315,000 "," 4,393,000 "," 544,000 "," 5,229,000 "," 5,739,000 "," 3,864,000 "," 1,720,000 "," 2,093,000 "," 4,501,000 "," 3,626,000 "," 930,000 "," 6,089,000 "," 3,905,000 "," 6,156,000 "," 3,036,000 "," 5,475,000 "," 2,637,000 "," 6,190,000 "," 4,949,000 "," 6,937,000 "," 6,348,000 "," 4,239,000 "," 4,358,000 "," 4,260,000 "," 5,256,000 "," 4,427,000 "," 3,547,000 "," 3,055,000 "," 423,000 "," 3,106,000 "," 3,178,000 "
관악한솔주니어랩영어교습소,서울특별시 관악구 관악로37길 15  (봉천동),입시.검정 및 보습,보통교과,보습," 1,360,000 "," 3,753,000 "," 6,465,000 "," 4,650,000 "," 4,976,000 "," 1,573,000 "," 4,139,000 "," 1,614,000 "," 1,936,000 "," 6,067,000 "," 5,195,000 "," 5,207,000 "," 2,995,000 "," 1,467,000 "," 2,652,000 "," 1,148,000 "," 1,609,000 "," 6,198,000 "," 2,606,000 "," 4,405,000 "," 881,000 "," 6,786,000 "," 589,000 "," 100,000 "," 4,920,000 "," 2,591,000 "," 5,342,000 "," 3,713,000 "," 1,919,000 "," 5,405,000 "," 2,784,000 "," 6,221,000 "," 4,004,000 "," 2,758,000 "," 1,202,000 "," 6,821,000 "
정상영어교습소,서울특별시 동작구 서달로10길 2 3층 (흑석동),입시.검정 및 보습,보통교과,보습," 3,511,000 "," 1,649,000 "," 1,517,000 "," 3,417,000 "," 4,840,000 "," 5,496,000 "," 3,404,000 "," 1,220,000 "," 2,705,000 "," 1,043,000 "," 4,071,000 "," 2,793,000 "," 129,000 "," 5,145,000 "," 3,959,000 "," 2,325,000 "," 4,063,000 "," 6,575,000 "," 6,805,000 "," 2,869,000 "," 1,570,000 "," 5,095,000 "," 389,000 "," 5,774,000 "," 6,193,000 "," 6,960,000 "," 1,394,000 "," 2,862,000 "," 3,388,000 "," 2,090,000 "," 4,237,000 "," 1,860,000 "," 4,630,000 "," 2,031,000 "," 5,786,000 "," 1,670,000 "
정상영어교습소,서울특별시 동작구 서달로10길 2 3층 (흑석동),입시.검정 및 보습,보통교과,보습," 4,596,000 "," 2,368,000 "," 5,276,000 "," 3,805,000 "," 5,601,000 "," 4,863,000 "," 1,567,000 "," 341,000 "," 6,334,000 "," 5,057,000 "," 6,413,000 "," 2,687,000 "," 4,055,000 "," 786,000 "," 3,504,000 "," 1,151,000 "," 5,910,000 "," 4,580,000 "," 2,725,000 "," 3,512,000 "," 3,163,000 "," 4,069,000 "," 3,414,000 "," 3,905,000 "," 2,642,000 "," 2,933,000 "," 337,000 "," 1,341,000 "," 3,743,000 "," 5,534,000 "," 3,633,000 "," 2,915,000 "," 6,582,000 "," 6,347,000 "," 3,438,000 "," 568,000 "
